"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","significant"
-0.838824195460705,11.0155784194529,-10.4881275613543,2.18109655623472e-22,1.88777033303115e-21,39.8037883004396,"VAMP8",FALSE
2.06980366700542,3.5711085106383,10.4879913495551,2.18345248827555e-22,1.88893050814302e-21,39.8027181138633,"LOC389791",TRUE
-0.475709561314363,0.101527051671733,-10.4879437039531,2.18427716820825e-22,1.88893050814302e-21,39.8023437743266,"NOTO",FALSE
0.9203379149729,8.04972583586626,10.4866010767725,2.2076439493702e-22,1.90833390655033e-21,39.7917954367989,"MAGOHB",FALSE
0.977720714769648,9.58531124620061,10.4852777873658,2.2309173343732e-22,1.92764027250344e-21,39.7813996826811,"DTYMK",FALSE
1.18228911754743,7.52438632218845,10.4813806108491,2.30088559050104e-22,1.98726046163173e-21,39.7507872729329,"SLC4A5",TRUE
-1.86796279640921,1.58950820668693,-10.4812231071606,2.30375875717976e-22,1.98890526849876e-21,39.7495501968086,"C4orf39",TRUE
0.806106055216802,10.2420051671733,10.4801269023402,2.32385466388033e-22,2.00541135979249e-21,39.7409405667437,"TSR1",FALSE
1.12552212059621,8.05728875379939,10.4770142539008,2.38187153403221e-22,2.05461439469249e-21,39.7164961605566,"WDHD1",TRUE
-2.24868402777778,6.47654711246201,-10.4744595310185,2.43056345078818e-22,2.09573572636209e-21,39.6964359819834,"SETBP1",TRUE
1.15786904640921,8.43878996960486,10.4743597567516,2.43248505366076e-22,2.09651209704682e-21,39.6956525845125,"KIF15",TRUE
-0.976301981707317,10.00093556231,-10.4731792800807,2.45533542279982e-22,2.11531834788419e-21,39.6863841193769,"CCDC85C",FALSE
-0.983406233062331,9.48664103343465,-10.4697687841062,2.52255791154055e-22,2.17232021492984e-21,39.6596096685022,"SOCS6",FALSE
-2.9242079352981,2.39669240121581,-10.4692421096855,2.53310075724806e-22,2.1804846350651e-21,39.6554753435654,"PCP4L1",TRUE
-0.955456563346883,10.2625027355623,-10.467608254372,2.566086433898e-22,2.20795282849648e-21,39.642650453267,"PPARD",FALSE
-0.662574322493225,9.90770060790274,-10.4668860228281,2.58080323661517e-22,2.21968539789315e-21,39.6369816397015,"ATP6V1D",FALSE
0.934086500677507,12.5169683890578,10.4654245324375,2.61084099606014e-22,2.2445798010517e-21,39.625510960938,"EIF2S3",FALSE
-2.124266649729,4.4567547112462,-10.464451475298,2.63103255568654e-22,2.26099197857868e-21,39.6178742503937,"TCEAL7",TRUE
0.597192132452575,11.5644358662614,10.4620601063776,2.68131700553511e-22,2.30324008885506e-21,39.5991079020251,"HN1L",FALSE
-1.33550868055556,6.83802249240122,-10.461892028206,2.68488698935612e-22,2.30534211173071e-21,39.5977889833053,"CACNB1",TRUE
-2.47182489837398,1.60398480243161,-10.4584664831067,2.75868400331405e-22,2.36771666337949e-21,39.5709108430419,"KRT1",TRUE
0.772982384823848,8.829626443769,10.4581954293202,2.76460872757641e-22,2.37181016202022e-21,39.5687842385087,"DIMT1L",FALSE
-4.24713651761518,6.26405896656535,-10.4570254664283,2.79032738988161e-22,2.39287474161526e-21,39.5596053853915,"FABP2",TRUE
2.0234151846206,4.91028389057751,10.4569191515893,2.7926762074893e-22,2.3938890413259e-21,39.5587713259573,"ADAMTS6",TRUE
-2.26877070630081,3.04482705167173,-10.454849526519,2.83879410176118e-22,2.43240579754412e-21,39.542535580044,"RND2",TRUE
0.635834595189702,11.8970334346505,10.4517913228267,2.90833015779556e-22,2.49094777386495e-21,39.5185475917397,"ILF2",FALSE
0.652067928523036,10.343343768997,10.4517170843912,2.91003904297983e-22,2.49137204138349e-21,39.5179653226312,"PRPF38B",FALSE
-1.04798987127371,8.98899361702128,-10.4514009459069,2.91732737851425e-22,2.49657069949552e-21,39.5154857989731,"BCL2L11",TRUE
-2.54458231707317,6.01173100303951,-10.4503841694393,2.94089166294937e-22,2.51568774334794e-21,39.5075113157397,"OLFM1",TRUE
1.10407420392954,11.5073136778116,10.4502101668284,2.94494317668068e-22,2.51810426560826e-21,39.5061466682707,"SLC7A1",TRUE
-1.91941778455285,6.58830212765957,-10.4448265309678,3.07307627598047e-22,2.62657185453285e-21,39.4639301221278,"PDGFD",TRUE
-0.889589642615177,7.93388814589666,-10.4445587740696,3.07959173295444e-22,2.63104528828775e-21,39.4618307520613,"RRAGC",FALSE
-1.31886591294038,5.71217416413374,-10.4432299240124,3.11213104144427e-22,2.65773919637483e-21,39.4514121914606,"AQP11",TRUE
0.968156063685637,13.0832580547112,10.4421673522426,3.13839578211634e-22,2.67905469467145e-21,39.4430818047496,"CD46",FALSE
-1.76003763550136,1.43663738601824,-10.4411072142631,3.16481995711337e-22,2.70048851702151e-21,39.4347709208478,"CLEC4F",TRUE
-3.35290824017615,4.18220455927052,-10.4406984354094,3.17506784218496e-22,2.70810730369993e-21,39.4315664378619,"CCL8",TRUE
-1.19054275067751,0.919134954407295,-10.4403658580248,3.18342972623365e-22,2.71411180563026e-21,39.4289593566931,"CCDC158",TRUE
1.06019608739837,11.6435012158055,10.4388808345257,3.22103511205215e-22,2.74503324410256e-21,39.4173187327314,"TMEM63A",TRUE
0.835422908197832,9.18801489361702,10.4353100754929,3.31327513211944e-22,2.82247047561876e-21,39.3893320857701,"NOC4L",FALSE
-2.54095914634146,5.48112948328267,-10.4335454659736,3.35982337416117e-22,2.86093628666648e-21,39.3755033208091,"LYNX1",TRUE
0.994544071815718,8.52411124620061,10.4330619801806,3.37269021517206e-22,2.87070191200175e-21,39.3717145784114,"AP3M2",FALSE
-2.18961455792683,2.35314802431611,-10.4319608160685,3.40217824109612e-22,2.89460088229189e-21,39.3630858480179,"SIGLECP3",TRUE
-0.998484933943089,9.36820729483283,-10.4318499334788,3.40516172757404e-22,2.89593911628397e-21,39.3622169964659,"PLEKHA7",FALSE
1.47075221036585,6.84103039513678,10.4310672153042,3.42629621490935e-22,2.91270647172211e-21,39.3560839207567,"KIAA0895",TRUE
-1.94109464769648,1.5116632218845,-10.4297854900758,3.46118655469707e-22,2.94114900529515e-21,39.346041317147,"TMEM132D",TRUE
-0.922744258130082,11.3318945288754,-10.4275289403592,3.52347340993451e-22,2.99283860595596e-21,39.3283622477775,"SUN2",FALSE
-5.00341786077236,7.55775227963526,-10.4265348962236,3.55126405859734e-22,3.01519648978509e-21,39.3205749594775,"SLC9A3",TRUE
0.905172120596206,7.06169878419453,10.4264183221571,3.55453738028587e-22,3.01672808669983e-21,39.3196617488765,"CENPQ",FALSE
-1.54049846714092,9.12643708206687,-10.4244664867544,3.6097912742433e-22,3.06235598595929e-21,39.3043723432763,"PECI",TRUE
-1.16435430216802,10.2566866261398,-10.4241994738593,3.61741615373458e-22,3.06755694490586e-21,39.3022808499409,"PLXNA2",TRUE
0.54621018800813,10.8583072948328,10.422821576389,3.65701893163172e-22,3.09985956508668e-21,39.2914883022381,"NUP62",FALSE
1.82430760501355,8.30967203647416,10.422473925923,3.66707881619288e-22,3.10710392473957e-21,39.2887654011227,"FBXO41",TRUE
0.53254033705962,12.2252580547112,10.4197676672863,3.74633560510552e-22,3.1729484312218e-21,39.2675707413099,"YWHAG",FALSE
1.4509270748645,8.02631489361702,10.4189102467426,3.77179990662642e-22,3.19319802404291e-21,39.2608562395116,"IER5L",TRUE
1.37496918191057,7.33259604863222,10.417632408546,3.81006971408345e-22,3.22426756925529e-21,39.25084994104,"LOC642846",TRUE
0.953010306571815,8.48147781155015,10.417545920738,3.81267382910176e-22,3.22514189169588e-21,39.2501727078836,"CHEK2",FALSE
-0.695922848915989,12.4424835866261,-10.4172731519768,3.82089838819089e-22,3.23076787106915e-21,39.2480368409304,"NFE2L1",FALSE
-2.00567798102981,9.4039282674772,-10.4155212128795,3.8741451251736e-22,3.27444213338057e-21,39.2343192643553,"STAB1",TRUE
-2.25263141937669,3.72124042553191,-10.4150170810234,3.88960343581804e-22,3.2861546723187e-21,39.2303721570925,"CYSLTR1",TRUE
-1.56902894647696,0.891140121580547,-10.4075915529806,4.12452665161885e-22,3.48319753836837e-21,39.1722449958302,"CLCNKB",TRUE
1.15532120596206,13.0735376899696,10.4070536688806,4.14208167083233e-22,3.49658456834653e-21,39.168035238634,"PERP",TRUE
-3.53061047594851,6.3604914893617,-10.4035040417126,4.25980857606772e-22,3.59448705576122e-21,39.1402567751449,"B3GALT5",TRUE
0.691979429200542,10.6800693009119,10.4012911050358,4.33487988229795e-22,3.65633048412395e-21,39.1229413160804,"SNRPA",FALSE
-2.9624304200542,5.11900881458967,-10.3996970930229,4.38976833606561e-22,3.70110652728653e-21,39.1104698746946,"KIAA1644",TRUE
-0.747673517953929,12.2993747720365,-10.3988672280232,4.41861693806664e-22,3.72390007136733e-21,39.1039774480089,"CTDSP2",FALSE
-0.874600000000001,8.49959270516717,-10.3987678616091,4.42208382289129e-22,3.72529260910785e-21,39.1032000749894,"CPEB2",FALSE
1.02240069444444,8.91898905775076,10.3971871593462,4.47759942265212e-22,3.77051337764758e-21,39.0908342734866,"RCBTB1",TRUE
0.890428590785908,8.20582917933131,10.3932517314935,4.61884294913095e-22,3.88785755414753e-21,39.0600516113561,"ACTR5",FALSE
-0.822721985094852,8.87243738601824,-10.392232619137,4.65613550417524e-22,3.91764188117695e-21,39.052081136672,"FAM118B",FALSE
-1.35890108401084,12.4919574468085,-10.3883602623677,4.80058695539479e-22,4.0375276605594e-21,39.0217990352609,"GOLM1",TRUE
-2.8644335196477,9.25748601823708,-10.3866505293079,4.86577494322039e-22,4.0906781156558e-21,39.0084306121224,"CES3",TRUE
-3.0079129149729,3.55835288753799,-10.3848726562143,4.9344942680966e-22,4.14675265345981e-21,38.9945305772433,"RNF150",TRUE
-2.05243595020325,1.61909240121581,-10.3832366670195,4.99858135969989e-22,4.19889015199013e-21,38.9817409000135,"NRG4",TRUE
3.05587549966125,6.20260820668693,10.381563604077,5.06497648187512e-22,4.25292299275649e-21,38.9686624419336,"KIF26B",TRUE
0.768038863482385,11.1967331306991,10.380675958783,5.10055766576647e-22,4.28104860499533e-21,38.9617240838138,"RUVBL2",FALSE
-3.93923472222222,4.59437294832827,-10.3765135441437,5.27075032184896e-22,4.4220884392137e-21,38.9291921929374,"CP",TRUE
2.66215394647697,3.02575957446808,10.3761393281892,5.28632503956206e-22,4.43334367084188e-21,38.9262677821891,"RAET1L",TRUE
2.19761178861789,4.75055015197568,10.3718565207336,5.46786488265571e-22,4.58371849901681e-21,38.8928024281991,"C19orf45",TRUE
0.908921951219512,9.31863009118541,10.3692540057437,5.58119355462199e-22,4.67681239495467e-21,38.872470089774,"AGTRAP",FALSE
-1.04699431741192,7.86744559270517,-10.3661947729365,5.7173989736367e-22,4.78899228595518e-21,38.8485729060603,"CIDEB",TRUE
2.68850365006775,9.51911094224924,10.3657355002245,5.73813033576717e-22,4.80439705519168e-21,38.844985606902,"CXCL1",TRUE
0.586759849254743,10.8239012158055,10.3642618558323,5.80515582274415e-22,4.85853440851763e-21,38.833475769655,"PSMC2",FALSE
-0.611661441395664,0.15485896656535,-10.3632284740892,5.85262056308502e-22,4.89626325020927e-21,38.8254050786611,"CDH18",FALSE
-1.85096848746612,11.0961237082067,-10.362497120992,5.88644560663528e-22,4.92255512440824e-21,38.8196934712962,"EMP1",TRUE
1.34554874661247,12.9978273556231,10.362110839795,5.90438944080962e-22,4.93555029396668e-21,38.8166768348992,"IFITM3",TRUE
-3.29055351456639,5.54982765957447,-10.3610466550941,5.95410549044392e-22,4.97508285383857e-21,38.8083664519245,"PSD",TRUE
-0.788807215447155,10.0867720364742,-10.3606263501184,5.97385551736248e-22,4.98955466930235e-21,38.8050843442508,"C10orf26",FALSE
-4.01298242716802,5.1587547112462,-10.3602683040236,5.99073136993436e-22,5.00161508844052e-21,38.8022884613137,"TPSG1",TRUE
0.668266954607046,8.65530455927052,10.3588115731975,6.05988172697076e-22,5.05729153880934e-21,38.790913757103,"ZNHIT6",FALSE
-2.26005718157182,3.97365957446809,-10.3566224776977,6.16529184463462e-22,5.14317113248065e-21,38.7738219948453,"RASGRP4",TRUE
-2.17726300813008,5.38971398176292,-10.3547760661478,6.25561645314498e-22,5.21640153464933e-21,38.7594072212674,"LRRN4CL",TRUE
1.55769545223577,6.42308510638298,10.3509466534114,6.44716176867877e-22,5.37394360986501e-21,38.7295154786155,"OVGP1",TRUE
1.98667578760163,4.78536930091185,10.3476829467498,6.61500470034524e-22,5.51160902995486e-21,38.7040439614449,"DYX1C1",TRUE
0.518650279471545,10.01113556231,10.3465723755485,6.67310286281663e-22,5.55776072103957e-21,38.695377464309,"LSG1",FALSE
0.64111589600271,10.9423419452888,10.3429301015435,6.86722666108474e-22,5.71645114703596e-21,38.6669577804065,"ZC3H15",FALSE
-1.02050637703252,7.36890577507599,-10.3428934478316,6.86920846553225e-22,5.71645114703596e-21,38.6666718071381,"RGP1",TRUE
-0.874234425813008,9.1159273556231,-10.339197558256,7.07198545034191e-22,5.88281447712802e-21,38.6378390139118,"FGD4",FALSE
-1.0151002201897,10.3103650455927,-10.337983300203,7.1398962722275e-22,5.93690038350873e-21,38.6283673470259,"GRAMD4",TRUE
-1.86192056233062,7.68953404255319,-10.3354726988282,7.28237120885253e-22,6.05291825577905e-21,38.6087855077162,"IL16",TRUE
0.624107300135501,11.0621285714286,10.335190864811,7.29854047803571e-22,6.06390271202238e-21,38.60658744866,"ACP1",FALSE
1.28409895833333,9.95397446808511,10.333750295939,7.38174724417078e-22,6.13055303085866e-21,38.5953527455339,"ASNS",TRUE
0.641062906504065,8.99685653495441,10.3304555601202,7.57561115994578e-22,6.28901322740343e-21,38.569660761393,"CCDC43",FALSE
-2.41602127371274,1.87659027355623,-10.3293369511004,7.64257473150001e-22,6.34203958115178e-21,38.5609389186726,"CCDC129",TRUE
1.67166464261518,9.29392462006079,10.3275009965659,7.7537584889864e-22,6.43170350621781e-21,38.5466249421756,"JAG2",TRUE
-3.27699617208672,5.15888085106383,-10.3255148575242,7.87584818618495e-22,6.530337773117e-21,38.5311415117119,"LOC389332",TRUE
-1.8860141598916,7.4285990881459,-10.3243948145752,7.94553882481926e-22,6.58546274015097e-21,38.5224106117117,"BCL2",TRUE
1.20844929708672,6.4570547112462,10.3235827400532,7.9964502138178e-22,6.62498478166583e-21,38.5160806721406,"HYAL3",TRUE
-0.997018140243903,4.5688547112462,-10.3228475298003,8.04282234226167e-22,6.65947359177953e-21,38.5103500907343,"KRT222",FALSE
0.90630827405149,9.8324811550152,10.3228199631885,8.04456624822856e-22,6.65947359177953e-21,38.5101352273741,"PCID2",FALSE
-1.02344194613821,10.5894799392097,-10.3220858000396,8.09114907460787e-22,6.69533617499797e-21,38.5044130224615,"PCSK7",TRUE
-2.2016187245935,5.76863981762918,-10.3214982853951,8.12862006280385e-22,6.72363295283494e-21,38.4998339725099,"GPR34",TRUE
1.03627180724932,11.6783510638298,10.3200159580308,8.22392947754428e-22,6.7997290444617e-21,38.4882814010903,"HSPE1",TRUE
-2.70871695460705,9.910426443769,-10.3185432363406,8.31972113590437e-22,6.8734358476382e-21,38.4768045277351,"CLU",TRUE
0.72422798102981,10.5715161094225,10.318542487382,8.3197701321875e-22,6.8734358476382e-21,38.476798691336,"AATF",FALSE
0.688817970867209,11.9693018237082,10.3182402451788,8.33956600708244e-22,6.88701891091724e-21,38.4744434305959,"ACLY",FALSE
-0.89154918699187,11.5008215805471,-10.3139256617498,8.62731478569211e-22,7.12178417974503e-21,38.4408253197645,"TAX1BP3",FALSE
-2.27334439363144,4.6429452887538,-10.3134982929243,8.65634854736848e-22,7.14287924748693e-21,38.4374957627385,"REEP2",TRUE
-2.18435840108401,1.53627598784195,-10.3119031538236,8.76557632624617e-22,7.23010373554978e-21,38.4250689287931,"LGI3",TRUE
0.570245613143632,10.5587449848024,10.3106727641268,8.85076262161301e-22,7.29743600890422e-21,38.4154843216031,"SMARCD1",FALSE
0.796919156504065,7.37688996960486,10.3097621552989,8.91433818642396e-22,7.34690337082633e-21,38.4083911490949,"CCDC77",FALSE
0.962017352642277,9.56393313069909,10.3036444668678,9.35338173891894e-22,7.70565518057809e-21,38.3607457928644,"MTAP",FALSE
0.969926947831979,9.16639361702128,10.3032556026529,9.38200454523059e-22,7.72613531141533e-21,38.3577177548966,"POLA1",FALSE
-1.06860052506775,0.379019756838906,-10.3017722679406,9.49198879320507e-22,7.81357377403769e-21,38.3461677444809,"LOC150622",TRUE
0.576827710027101,9.93396291793313,10.3005901924637,9.580552415192e-22,7.88331627590749e-21,38.3369641013608,"GRWD1",FALSE
0.804424068428184,9.74054498480243,10.3005380357779,9.58447896757348e-22,7.88338754824854e-21,38.3365580216618,"KIAA1430",FALSE
-0.757129056571816,11.0768927051672,-10.2997435087878,9.64449210887315e-22,7.92957240669467e-21,38.3303721509186,"NPTN",FALSE
-2.58010949356368,4.11605805471125,-10.2987616699845,9.71916966690235e-22,7.98777234833888e-21,38.3227282812766,"FAM95B1",TRUE
-0.573635823170732,8.88596778115502,-10.2980985366728,9.76993171481601e-22,8.02627843558114e-21,38.3175658268758,"TRIP4",FALSE
2.22069883130081,2.85589179331307,10.2974060524283,9.82322181177783e-22,8.06682975183195e-21,38.3121750582197,"NEK5",TRUE
3.20762677845529,3.25307993920973,10.2961607530276,9.91978168841148e-22,8.14286757549331e-21,38.3024812656457,"WNT7B",TRUE
0.84078573001355,9.08881671732523,10.2961058987946,9.9240566817521e-22,8.14312085037453e-21,38.3020542772273,"MRPL50",FALSE
-0.796455386178862,9.79925015197568,-10.2946316425012,1.00396393667495e-21,8.2346702436823e-21,38.2905790187436,"BCL2L2",FALSE
-1.66225365006775,13.0109477203647,-10.2939878556954,1.00905314501036e-21,8.27310745489723e-21,38.2855681993308,"TXNIP",TRUE
-0.71051074695122,11.8518282674772,-10.2924109141896,1.02162762887719e-21,8.37286036760424e-21,38.2732949842749,"TNIP1",FALSE
0.764959070121951,9.92981762917933,10.2891866778272,1.04782438085608e-21,8.58413189903241e-21,38.2482039885892,"TELO2",FALSE
0.840118241869919,7.59716899696049,10.2873235008169,1.06326584613597e-21,8.70715908303606e-21,38.2337065829359,"TBC1D24",FALSE
-2.53306362635501,2.00923130699088,-10.2869153829566,1.06667828656667e-21,8.73162090239781e-21,38.2305311914445,"OR2W3",TRUE
-1.46991961382114,1.01781063829787,-10.2855233212873,1.07839997402823e-21,8.82405399234741e-21,38.2197006360398,"LILRP2",TRUE
1.51069745934959,6.19376595744681,10.2845291404148,1.08684963127977e-21,8.88965056979032e-21,38.2119661420749,"NUP62CL",TRUE
-1.68299727303523,2.52705258358663,-10.2818649270422,1.10981891305878e-21,9.07390772007039e-21,38.1912410718991,"FLJ11235",TRUE
-1.74221981707317,1.91210303951368,-10.2813760682154,1.11408564967275e-21,9.10516655564549e-21,38.1874385089254,"ANKRD53",TRUE
-3.75477074864499,4.74882462006079,-10.281237090176,1.11530161684959e-21,9.11147719614882e-21,38.1863574923516,"HAND2",TRUE
1.30183772865854,9.3256367781155,10.2803527865152,1.12306965417337e-21,9.17128878288751e-21,38.1794792647981,"NPM3",TRUE
-2.26792907350949,7.218073556231,-10.2657314862438,1.25958730759148e-21,1.02820387375161e-20,38.0657968219575,"PLCG2",TRUE
-0.81395448001355,0.300370820668693,-10.2655383642771,1.26149663701367e-21,1.02935317797658e-20,38.0642958291237,"MT1IP",FALSE
-2.08058353658537,8.47155744680851,-10.2643580574549,1.27322858849728e-21,1.03851342558002e-20,38.0551225001795,"HSPA2",TRUE
-1.88733805047425,5.61672066869301,-10.264185463135,1.27495319570804e-21,1.03938048590869e-20,38.0537811447378,"ARL4D",TRUE
-0.627979014227642,8.5120358662614,-10.2641503677612,1.27530416171651e-21,1.03938048590869e-20,38.0535083945895,"ZBTB22",FALSE
1.78010547933604,5.7223905775076,10.2640060657273,1.27674824183783e-21,1.04014450019566e-20,38.0523869298319,"ACBD7",TRUE
2.84408245257453,3.28300638297872,10.2628955296125,1.28791627330255e-21,1.04882669936142e-20,38.0437565034644,"IRX5",TRUE
1.17701564193767,8.72453100303951,10.2602734915722,1.31467133649287e-21,1.07019042578107e-20,38.0233814831992,"TBC1D16",TRUE
0.682073729674797,9.42343951367781,10.2568930011351,1.34998224745364e-21,1.09849922870485e-20,37.9971167133357,"KRR1",FALSE
-1.17743167344173,0.75682188449848,-10.2545901223991,1.37457512593036e-21,1.11806764403131e-20,37.979227007115,"TRIM50",TRUE
-0.83354839092141,11.4149650455927,-10.2539035150721,1.38199333138443e-21,1.12365636013157e-20,37.9738935589825,"SUCLG1",FALSE
0.899717615176152,10.1617215805471,10.2530064181843,1.39174567923034e-21,1.13113771950114e-20,37.9669253402982,"ATAD3A",FALSE
-2.13208432418699,1.07530151975684,-10.2529271027483,1.39261120171829e-21,1.13139327151866e-20,37.9663092710666,"KCNA1",TRUE
0.9864714600271,12.4458568389058,10.2514785368809,1.40851297728422e-21,1.14347419955412e-20,37.9550582112951,"SLC1A5",FALSE
0.681614185298103,10.8581860182371,10.2514710756909,1.40859534859833e-21,1.14347419955412e-20,37.9550002620954,"CLNS1A",FALSE
0.604191963075881,9.31481215805471,10.2510073628496,1.41372413022263e-21,1.14718404717275e-20,37.9513987627423,"FBXO45",FALSE
-2.39078772865854,3.30201823708207,-10.2473747693686,1.45454894482338e-21,1.17984550917519e-20,37.923188545195,"SCN3B",TRUE
-1.34387513550136,1.6978376899696,-10.2465589126378,1.46387784872351e-21,1.18694361114904e-20,37.9168534214561,"FLJ36777",TRUE
-1.02048881266938,0.348362613981763,-10.2425262964852,1.51086932654525e-21,1.22456167682487e-20,37.8855439841835,"CLVS2",TRUE
2.04488235094851,7.60213191489362,10.2420855889711,1.51609483329991e-21,1.22831203345096e-20,37.8821226927254,"LEF1",TRUE
-0.937742750677507,10.1026310030395,-10.241821809192,1.51923108098658e-21,1.23036741982858e-20,37.8800749592208,"CAMK2D",FALSE
0.782957511856369,11.3580218844985,10.2414476289352,1.5236910140361e-21,1.23349276491172e-20,37.8771702287002,"NCAPD2",FALSE
0.935398695799458,12.1426048632219,10.2412553703102,1.52598764281053e-21,1.23448269611594e-20,37.8756777620545,"IRAK1",FALSE
0.809649847560976,9.60719513677811,10.2412445954952,1.52611645530553e-21,1.23448269611594e-20,37.8755941196692,"RBM26",FALSE
-0.997867869241193,8.69483282674772,-10.2341531312673,1.61328194233678e-21,1.3044772853948e-20,37.8205545531877,"ICAM3",FALSE
-1.81327484756098,3.41505167173252,-10.2338263503194,1.61741573120812e-21,1.30730491975208e-20,37.818018754247,"ZIK1",TRUE
-0.905426820799458,8.47703191489362,-10.2321063869947,1.63934744883145e-21,1.32451015838291e-20,37.804672637783,"TNK1",FALSE
1.76319213245258,2.12172887537994,10.2302857532361,1.66288489108112e-21,1.34299869448841e-20,37.790546624296,"RAET1K",TRUE
1.10676844512195,9.21453069908815,10.227921123765,1.69395721497453e-21,1.36755570678046e-20,37.7722017661781,"CIT",TRUE
0.699245545392954,8.53758844984803,10.2274669813814,1.69999057205584e-21,1.37188704576676e-20,37.7686787676714,"DCLRE1A",FALSE
-2.13592559281843,6.29082431610942,-10.2261706710092,1.71732999953931e-21,1.38533535915686e-20,37.7586231149684,"SLC22A17",TRUE
-1.77110020325203,6.17327294832827,-10.2235893750044,1.752382517956e-21,1.41305628804543e-20,37.7386016139734,"CNRIP1",TRUE
-1.46202923441734,0.928788449848024,-10.2223793854811,1.76905733861817e-21,1.42594217360938e-20,37.729217378087,"KCNIP1",TRUE
0.882291336382114,7.42003525835866,10.2217633567232,1.77760728613016e-21,1.43227149074773e-20,37.7244399045607,"SASS6",FALSE
1.04472511856369,9.63139726443769,10.2212536514724,1.78471259060379e-21,1.43743230620227e-20,37.7204871115256,"FMNL2",TRUE
-2.20073538279133,6.80221063829787,-10.2202913467431,1.79820417417544e-21,1.44773065473811e-20,37.7130246611293,"AMICA1",TRUE
-2.71496681063686,2.84781398176292,-10.2195327651874,1.8089109423568e-21,1.45577975878421e-20,37.7071422922613,"PNOC",TRUE
-3.06093150406504,4.09959513677812,-10.2191890062293,1.81378365936044e-21,1.45912925261246e-20,37.7044767110668,"KCNG1",TRUE
-1.47982755758808,10.1204252279635,-10.2188009753167,1.81929959617642e-21,1.46299336895816e-20,37.7014678911612,"KANK2",TRUE
-2.038655174458,2.05379240121581,-10.2176127302347,1.83629463258449e-21,1.47608178570711e-20,37.6922545190921,"CHRM4",TRUE
1.80591417682927,9.09587811550152,10.2175619161792,1.83702491465082e-21,1.47609086096992e-20,37.6918605312195,"ProSAPiP1",TRUE
-2.1058012449187,2.82598237082067,-10.2160734670505,1.85854491328686e-21,1.49279839866116e-20,37.6803202575408,"FAM163A",TRUE
-0.592968106368564,10.6211422492401,-10.2147276014113,1.87821901945266e-21,1.50801081225511e-20,37.6698862121653,"TSPYL1",FALSE
-1.68790145663957,4.54996443768997,-10.2145519563662,1.88080185094814e-21,1.50949421422851e-20,37.6685245473326,"CPAMD8",TRUE
-1.46732163787263,0.637967781155015,-10.2143973477045,1.88307826651001e-21,1.51073062959947e-20,37.6673259742653,"POU3F3",TRUE
0.482551947831978,9.77335531914894,10.2118094020205,1.92159151576428e-21,1.54102632104065e-20,37.6472648280547,"ERCC3",FALSE
1.59107003726287,7.55612006079027,10.2113308609191,1.92879833674455e-21,1.5462018685422e-20,37.6435555776051,"CCDC113",TRUE
0.90564308096206,7.92027446808511,10.2111455308006,1.9315966150442e-21,1.54784069113417e-20,37.6421190776231,"SMYD3",FALSE
-1.47114016768293,0.74486170212766,-10.2099628261491,1.94954940249481e-21,1.56161721549818e-20,37.6329522113021,"NAP1L6",TRUE
-1.96411156842818,2.07578784194529,-10.2086400285047,1.96982522038731e-21,1.57724304892946e-20,37.6227001669413,"CLECL1",TRUE
-2.22712223069106,8.86232431610942,-10.2082459874705,1.97590548333463e-21,1.58149472018948e-20,37.6196463735866,"PIGZ",TRUE
-1.80461227134146,2.68591276595745,-10.2081719860437,1.97704944317906e-21,1.5817936503689e-20,37.6190728739537,"SLC18A2",TRUE
-2.52071875846884,6.89941580547112,-10.2066640397537,2.00050408931024e-21,1.59993568186752e-20,37.6073869909711,"C7orf58",TRUE
-3.05383171578591,4.04107112462006,-10.2063872281265,2.00483956715487e-21,1.60277867265146e-20,37.605241926425,"SHISA3",TRUE
0.664232723577236,9.52553161094225,10.2060296776172,2.01045341499641e-21,1.60664105137704e-20,37.60247124584,"EARS2",FALSE
-0.710874822154472,12.4619632218845,-10.2057098596076,2.01548806425196e-21,1.61003774159894e-20,37.5999929991934,"DNM2",FALSE
-0.859377735433605,10.459705775076,-10.2048488037142,2.02910536666542e-21,1.62028522666826e-20,37.5933209388405,"UQCR10",FALSE
0.806104056571816,8.76757902735562,10.2045219544416,2.03429828052615e-21,1.62380029934689e-20,37.5907883593937,"ZNF195",FALSE
0.873168055555556,8.3111537993921,10.2019528553863,2.07557812432714e-21,1.65610644743242e-20,37.5708832513623,"CLPB",FALSE
1.48914823848239,6.44917781155015,10.1999509739749,2.1083201055951e-21,1.68157776875942e-20,37.5553746826142,"BICD1",TRUE
-2.44956517615176,2.08657051671733,-10.1998201896431,2.11047693579525e-21,1.68264432978161e-20,37.5543615516113,"KCNQ5",TRUE
-1.78738209688347,9.53030547112462,-10.1994013115085,2.11739963384253e-21,1.68750832619515e-20,37.5511167247811,"EPHX2",TRUE
0.759401050135501,10.370162006079,10.1987758400295,2.12777867514098e-21,1.69512208772388e-20,37.546271657182,"RHEB",FALSE
2.53236236449865,6.24111823708207,10.194289149806,2.2037274309002e-21,1.75494663135691e-20,37.5115210753874,"WISP1",TRUE
1.26595674966125,3.52534924012158,10.1924841600028,2.23503595497103e-21,1.77918914911033e-20,37.4975431932494,"KIF4B",TRUE
1.24557370426829,8.25332340425532,10.1923778252734,2.23689411349056e-21,1.77997814534734e-20,37.4967197746615,"CDKN3",TRUE
